Year ,Region ,Method                                                                     ,value               ,Market                                         ,score                   ,score_direct            ,total_score         ,total_score_direct
2050 ,IND    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            ,10.7126415          ,"market group for electricity, low voltage"    ,1.97964453504487e-05    ,7.077019064074728e-07   ,59380222.16383566   ,2122779.9074187465
2050 ,IND    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  ,10.7126415          ,"market group for electricity, low voltage"    ,0.018372513437907894    ,0.0                     ,55109081975.987144  ,0.0
2050 ,IND    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     ,10.7126415          ,"market group for electricity, low voltage"    ,-3.0021635233254286e-05 ,-2.4015298193011583e-05 ,-90051084.33933417  ,-72034838.41605265
2050 ,IND    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               ,10.7126415          ,"market group for electricity, low voltage"    ,2.677200070399494e-09   ,0.0                     ,8030.367681830071   ,0.0
2050 ,IND    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    ,10.7126415          ,"market group for electricity, low voltage"    ,7.354414802605306e-05   ,9.270637115271738e-06   ,220598585.82329094  ,27807643.329900086
2050 ,IND    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" ,10.7126415          ,"market group for electricity, low voltage"    ,0.00014175091204615843  ,1.7602679656156355e-05  ,425187476.8535875   ,52799935.046808966
2050 ,IND    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     ,10.7126415          ,"market group for electricity, low voltage"    ,0.00013285326855368328  ,1.359486085334595e-05   ,398498642.6732731   ,40778323.75799818
2050 ,IND    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      ,10.7126415          ,"market group for electricity, low voltage"    ,2.5178922076562973e-05  ,1.205920044409159e-07   ,75525174.3575433    ,361720.4951757432
2050 ,IND    ,"('ReCiPe Midpoint (H) V1.13', 'urban land occupation', 'ULOP')"           ,10.7126415          ,"market group for electricity, low voltage"    ,0.0014976344235752756   ,5.675152233275157e-07   ,4492213789.789901   ,1702284.3973240317
2050 ,IND    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  ,10.7126415          ,"market group for electricity, low voltage"    ,0.0018013227535171193   ,0.0014723201931696236   ,5403138967.582094   ,4416282752.738339
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.003622878656173072    ,0.0008344115147658539   ,2417390013.1439342  ,556766663.7717267
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.3451010101267452      ,0.2697330762342063      ,230270957042.62646  ,179981199092.08798
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.14410166581911543     ,0.0                     ,96152800269.74576   ,0.0
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.025386659974759418    ,1.2333074307065304e-05  ,16939418654.140131  ,8229326.314990289
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        , 2.3830595999999997 ,"market group for electricity, low voltage"    ,7.696802306311199e-05   ,1.986617448748108e-08   ,51357428.15099972   ,13255.837791746722
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.09636244207044027     ,0.006573882878830449    ,64298483943.51383   ,4386467317.02831
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.09683038466961431     ,0.027558393246980315    ,64610721772.41281   ,18388522204.58165
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.021479795470889303    ,0.00014597677219447348  ,14332537184.822994  ,97403977.53941485
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            , 2.3830595999999997 ,"market group for electricity, low voltage"    ,5.8619655475487814e-05  ,2.936864912732764e-05   ,39114357.164275065  ,19596427.547734726
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.013448799043080734    ,0.0                     ,8973801107.06362    ,0.0
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     , 2.3830595999999997 ,"market group for electricity, low voltage"    ,-9.920825425308684e-06  ,-8.905668510306167e-07  ,-6619737.115517663  ,-594236.6874612786
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               , 2.3830595999999997 ,"market group for electricity, low voltage"    ,1.7717682368537042e-08  ,0.0                     ,11822.24205626602   ,0.0
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.00046166189168563205  ,0.000339220082185483    ,308046984.82196957  ,226346868.54217318
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.0009143361939492328   ,0.000591403357279569    ,610096940.4930907   ,394617845.45044583
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.0012349665822745056   ,0.0009074022018990375   ,824039711.479166    ,605470187.923059
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      , 2.3830595999999997 ,"market group for electricity, low voltage"    ,5.3851683326383734e-05  ,1.2574436170139195e-05  ,35932895.859587625  ,8390376.632354483
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'urban land occupation', 'ULOP')"           , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.0024011277594247005   ,1.0197018447455963e-05  ,1602168556.2185862  ,6804028.756724366
2020 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  , 2.3830595999999997 ,"market group for electricity, low voltage"    ,0.0019684606114469816   ,0.0017548460112948732   ,1313468508.0525677  ,1170932737.4466276
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.004361133767625003    ,0.0008207009742566548   ,2885442787.155788   ,542997723.24347
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.25159948671933        ,0.13907928423863364     ,166464952209.3754   ,92018575657.60909
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.090779710888109       ,0.0                     ,60062285625.51743   ,0.0
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.026901722592549613    ,2.015837206299132e-06   ,17798899449.72051   ,1333731.8314277974
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.00017889123382220512  ,4.085015919638916e-09   ,118359226.71062304  ,2702.755831119053
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.15390107885379975     ,0.0013804770280247522   ,101825071546.93973  ,913360537.7845378
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.1924111404038316      ,0.05855083162407247     ,127304358643.6476   ,38738796788.53728
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.023173808997400555    ,2.42662900768719e-05    ,15332412071.113739  ,16055226.783715744
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            , 2.3629526999999997 ,"market group for electricity, low voltage"    ,6.350305609467115e-05   ,8.883507972018308e-06   ,42015321.00000329   ,5877566.561426611
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.013825315892917623    ,0.0                     ,9147198904.906328   ,0.0
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     , 2.3629526999999997 ,"market group for electricity, low voltage"    ,-1.3684370802973121e-05 ,-8.979590971684858e-07  ,-9053945.862272222  ,-594113.764480274
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               , 2.3629526999999997 ,"market group for electricity, low voltage"    ,5.527167560619424e-09   ,0.0                     ,3656.9219430010626  ,0.0
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.0003467197771023372   ,0.00023119298896162537  ,229399081.36526242  ,152963467.29662398
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.00047872333781924704  ,0.00021016338539919338  ,316736169.02284044  ,139049718.91164607
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.0005011286393113988   ,0.00023257231330729274  ,331560115.9662948   ,153876065.1889197
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      , 2.3629526999999997 ,"market group for electricity, low voltage"    ,4.10791682300228e-05    ,2.0906680345955574e-06  ,27179076.81520824   ,1383241.9096023543
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'urban land occupation', 'ULOP')"           , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.0028862413399577554   ,1.9123883355470145e-05  ,1909614494.7893426  ,12652872.906602105
2030 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  , 2.3629526999999997 ,"market group for electricity, low voltage"    ,0.0022053036511987412   ,0.001964689244714767    ,1459087900.7375786  ,1299890971.5287213
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    , 2.3028428          ,"market group for electricity, low voltage"    ,0.029090360882149092    ,0.0007799322138296464   ,18757347869.92043   ,502897159.26958525
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                , 2.3028428          ,"market group for electricity, low voltage"    ,0.2455628431898168      ,0.1092511739192212      ,158337935108.41562  ,70444718190.39938
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 , 2.3028428          ,"market group for electricity, low voltage"    ,0.08100302808121085     ,0.0                     ,52230427198.60398   ,0.0
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       , 2.3028428          ,"market group for electricity, low voltage"    ,0.02783989342945192     ,3.633808670021014e-07   ,17951051478.298588  ,234306.5237053931
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        , 2.3028428          ,"market group for electricity, low voltage"    ,0.000228978641667383    ,1.5934686192963124e-09  ,147644508.56890363  ,1027.462166352287
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                , 2.3028428          ,"market group for electricity, low voltage"    ,0.17980720480179066     ,0.0005484852200798498   ,115938963550.46014  ,353661067.19084334
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            , 2.3028428          ,"market group for electricity, low voltage"    ,0.16493858034274592     ,0.05040526625617759     ,106351734211.66391  ,32501113254.434025
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           , 2.3028428          ,"market group for electricity, low voltage"    ,0.024095909253336434    ,4.723020648326881e-06   ,15536945517.37977   ,3045384.746390249
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            , 2.3028428          ,"market group for electricity, low voltage"    ,6.932585682547283e-05   ,4.511497706864866e-06   ,44701034.06842387   ,2908995.603211675
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  , 2.3028428          ,"market group for electricity, low voltage"    ,0.013870937785544789    ,0.0                     ,8943924978.433132   ,0.0
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     , 2.3028428          ,"market group for electricity, low voltage"    ,-1.4514310563581644e-05 ,-8.384545368703705e-07  ,-9358769.161926221  ,-540632.1181405949
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               , 2.3028428          ,"market group for electricity, low voltage"    ,2.90951297768147e-09    ,0.0                     ,1876.0422834048936  ,0.0
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    , 2.3028428          ,"market group for electricity, low voltage"    ,0.0003256837677334647   ,0.00021063330446252466  ,209999585.48852682  ,135815508.8140852
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" , 2.3028428          ,"market group for electricity, low voltage"    ,0.0003830852439533494   ,0.0001209680411985138   ,247011826.83078     ,77999707.15714826
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     , 2.3028428          ,"market group for electricity, low voltage"    ,0.0003750919276841288   ,0.00010849824530755467  ,241857768.60154468  ,69959232.8453581
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      , 2.3028428          ,"market group for electricity, low voltage"    ,3.791876390974373e-05   ,4.0534822167640215e-07  ,24449866.687246896  ,261366.90545848585
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'urban land occupation', 'ULOP')"           , 2.3028428          ,"market group for electricity, low voltage"    ,0.0032103344259590376   ,1.8704445506613167e-05  ,2070010745.1553328  ,12060551.345611017
2040 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  , 2.3028428          ,"market group for electricity, low voltage"    ,0.0021135357989082505   ,0.0018336187593024217   ,1362799395.1762714  ,1182310012.185264
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    , 2.1195706          ,"market group for electricity, low voltage"    ,0.04197067516999665     ,0.0007768140355449375   ,24908746562.69297   ,461023413.5943532
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                , 2.1195706          ,"market group for electricity, low voltage"    ,0.2107782366931531      ,0.0819999160671824      ,125092619012.1016   ,48665291163.570885
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 , 2.1195706          ,"market group for electricity, low voltage"    ,0.06560215154324917     ,0.0                     ,38933549678.188354  ,0.0
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       , 2.1195706          ,"market group for electricity, low voltage"    ,0.028062904612326765    ,3.129261822167677e-07   ,16654766118.729816  ,185715.35802313298
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        , 2.1195706          ,"market group for electricity, low voltage"    ,0.00021798088455191142  ,1.3823192034613164e-09  ,129367244.79230316  ,820.3784801721667
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                , 2.1195706          ,"market group for electricity, low voltage"    ,0.1668778061523981      ,0.00046568557298161075  ,99038601679.67421   ,276374965.81407344
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            , 2.1195706          ,"market group for electricity, low voltage"    ,0.08386559202140084     ,0.02544601496400677     ,49772532096.04362   ,15101695057.363264
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           , 2.1195706          ,"market group for electricity, low voltage"    ,0.024337543774928895    ,4.013325411635868e-06   ,14443839833.234644  ,2381827.434206159
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            , 2.1195706          ,"market group for electricity, low voltage"    ,6.17542924965986e-05    ,3.088393337798979e-06   ,36649923.18388548   ,1832898.9616096835
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  , 2.1195706          ,"market group for electricity, low voltage"    ,0.014149707028729128    ,0.0                     ,8397564844.678131   ,0.0
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     , 2.1195706          ,"market group for electricity, low voltage"    ,-1.3422334680162288e-05 ,-8.085314198105592e-07  ,-7965884.072001068  ,-479847.03944988124
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               , 2.1195706          ,"market group for electricity, low voltage"    ,2.2744333009741137e-09  ,0.0                     ,1349.830147793591   ,0.0
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    , 2.1195706          ,"market group for electricity, low voltage"    ,0.0002801278499085806   ,0.0001744031521478477   ,166250211.37408325  ,103504742.27517335
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" , 2.1195706          ,"market group for electricity, low voltage"    ,0.000317264655187024    ,8.284202214386947e-05   ,188290153.954995    ,49165064.082594514
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     , 2.1195706          ,"market group for electricity, low voltage"    ,0.00031413773607515474  ,7.426168734398747e-05   ,186434390.72592807  ,44072808.97619822
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      , 2.1195706          ,"market group for electricity, low voltage"    ,3.270613401000334e-05   ,3.421825330458403e-07   ,19410428.824433688  ,203078.41032569762
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'urban land occupation', 'ULOP')"           , 2.1195706          ,"market group for electricity, low voltage"    ,0.003387725702987042    ,1.6079345660896353e-05  ,2010546664.2563865  ,9542766.332420573
2050 ,JPN    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  , 2.1195706          ,"market group for electricity, low voltage"    ,0.001807885498170581    ,0.0015193348595991536   ,1072943466.0248407  ,901694499.9892181
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    , 2.6327594          ,"market group for electricity, low voltage"    ,0.25475016090542846     ,0.2438798917486484      ,187794846617.0782   ,179781581692.22623
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                , 2.6327594          ,"market group for electricity, low voltage"    ,0.21376947069829066     ,0.1819041245564189      ,157585003355.90582  ,134094742270.91115
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 , 2.6327594          ,"market group for electricity, low voltage"    ,0.07342587487024389     ,0.0                     ,54127545435.00034   ,0.0
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       , 2.6327594          ,"market group for electricity, low voltage"    ,0.024180579492026805    ,1.094979979017516e-05   ,17825261427.422623  ,8071892.73119647
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        , 2.6327594          ,"market group for electricity, low voltage"    ,2.3656751058018558e-05  ,1.8242130560213483e-08  ,17439109.442008324  ,13447.599398360207
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                , 2.6327594          ,"market group for electricity, low voltage"    ,0.041850518527907235    ,0.0056989252860454725   ,30851056893.782143  ,4201091752.685494
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            , 2.6327594          ,"market group for electricity, low voltage"    ,0.05669759536163336     ,0.008856023166934946    ,41795915600.80625   ,6528417907.022409
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           , 2.6327594          ,"market group for electricity, low voltage"    ,0.020964092817047766    ,0.0001230621755266345   ,15454155479.435396  ,90718067.83261512
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            , 2.6327594          ,"market group for electricity, low voltage"    ,3.358259571671613e-05   ,2.2326316686071605e-05  ,24756170.473883554  ,16458349.63433692
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  , 2.6327594          ,"market group for electricity, low voltage"    ,0.011757239439445661    ,0.0                     ,8667115142.630362   ,0.0
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     , 2.6327594          ,"market group for electricity, low voltage"    ,-7.02189663222149e-05   ,-6.450045479757324e-05  ,-51763500.22006651  ,-47547970.02832409
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               , 2.6327594          ,"market group for electricity, low voltage"    ,1.8305411663172183e-08  ,0.0                     ,13494.248495584136  ,0.0
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    , 2.6327594          ,"market group for electricity, low voltage"    ,0.0002936017151723228   ,0.00020825745698775148  ,216435149.1332955   ,153521697.70128754
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" , 2.6327594          ,"market group for electricity, low voltage"    ,0.000648573967802121    ,0.00041656112782112014  ,478110978.89137286  ,307077462.98478353
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     , 2.6327594          ,"market group for electricity, low voltage"    ,0.0008937772326375405   ,0.0007172393544128787   ,658868115.005092    ,528729222.6665225
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      , 2.6327594          ,"market group for electricity, low voltage"    ,2.6441256463932044e-05  ,1.0571372597664154e-05  ,19491770.620903797  ,7792926.561672761
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'urban land occupation', 'ULOP')"           , 2.6327594          ,"market group for electricity, low voltage"    ,0.0014844759171362945   ,1.013402910544555e-05   ,1094315018.975976   ,7470528.908425901
2020 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'water depletion', 'WDP')"                  , 2.6327594          ,"market group for electricity, low voltage"    ,0.024154840511565683    ,0.024034065406059076    ,17806287355.4511    ,17717255253.04472
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'agricultural land occupation', 'ALOP')"    , 3.9630398000000002 ,"market group for electricity, low voltage"    ,0.19925509575612146     ,0.19146107403564722     ,221103644953.60974  ,212454999835.12463
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'climate change', 'GWP100')"                , 3.9630398000000002 ,"market group for electricity, low voltage"    ,0.11799464025801101     ,0.09464533718399373     ,130932887548.17038  ,105023306680.48439
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'fossil depletion', 'FDP')"                 , 3.9630398000000002 ,"market group for electricity, low voltage"    ,0.043426866566382734    ,0.0                     ,48188672165.721954  ,0.0
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater ecotoxicity', 'FETPinf')"       , 3.9630398000000002 ,"market group for electricity, low voltage"    ,0.0249658182090402      ,1.6974916928349788e-06  ,27703348736.557487  ,1883623.598884831
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'freshwater eutrophication', 'FEP')"        , 3.9630398000000002 ,"market group for electricity, low voltage"    ,2.1647435176896293e-05  ,2.7713235298872653e-09  ,24021101.208708815  ,3075.2023253335224
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'human toxicity', 'HTPinf')"                , 3.9630398000000002 ,"market group for electricity, low voltage"    ,0.03358008255886795     ,0.0011225167489690535   ,37262177027.06227   ,1245601994.652671
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'ionising radiation', 'IRP_HE')"            , 3.9630398000000002 ,"market group for electricity, low voltage"    ,0.03591807301419589     ,0.005724727149196577    ,39856530810.478     ,6352450030.19384
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'marine ecotoxicity', 'METPinf')"           , 3.9630398000000002 ,"market group for electricity, low voltage"    ,0.021531668035371987    ,2.0420462511690802e-05  ,23892640067.67876   ,22659589.587106816
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'marine eutrophication', 'MEP')"            , 3.9630398000000002 ,"market group for electricity, low voltage"    ,1.5339974568883195e-05  ,5.655905098649526e-06   ,17022020.329292145  ,6276081.56307188
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'metal depletion', 'MDP')"                  , 3.9630398000000002 ,"market group for electricity, low voltage"    ,0.01283097660711608     ,0.0                     ,14237907870.723598  ,0.0
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'natural land transformation', 'NLTP')"     , 3.9630398000000002 ,"market group for electricity, low voltage"    ,-5.609051064288509e-05  ,-5.069771007482376e-05  ,-62240899.30242162  ,-56256771.98270852
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'ozone depletion', 'ODPinf')"               , 3.9630398000000002 ,"market group for electricity, low voltage"    ,5.803040097532582e-09   ,0.0                     ,6439.350082904902   ,0.0
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'particulate matter formation', 'PMFP')"    , 3.9630398000000002 ,"market group for electricity, low voltage"    ,0.00011572866671733782  ,5.4754052667159064e-05  ,128418447.41648865  ,60757897.18074931
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'photochemical oxidant formation', 'POFP')" , 3.9630398000000002 ,"market group for electricity, low voltage"    ,0.0002836623792440934   ,0.00012752581829985688  ,314766283.6379701   ,141509170.16597232
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial acidification', 'TAP100')"     , 3.9630398000000002 ,"market group for electricity, low voltage"    ,0.0002652275550673603   ,0.0001605867130570098   ,294310059.9008193   ,178195229.85491067
2030 ,LAM    ,"('ReCiPe Midpoint (H) V1.13', 'terrestrial ecotoxicity', 'TETPinf')"      , 3.9630398000000002 ,"market group for electricity, low voltage"    ,1.695461384530164e-05   ,1.7746005428212907e-06  ,18813706.649517205  ,1969187.5224846664
